time/fps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/loss,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/clip_fraction,train/value_loss,train/approx_kl,train/learning_rate
1468,213,61.0,153,313344,467.45,0.34831804037094116,0.9861562522128224,0.2,-0.007082909472228493,1520,-1.0846509225666523,0.083203125,3.6922315258998424,0.010611698,0.0003
1468,214,63.0,154,315392,441.38,0.8221869468688965,0.9564954116940498,0.2,-0.006100785256421659,1530,-0.7802545307204127,0.098095703125,3.368288154201582,0.016134288,0.0003
1468,216,65.0,155,317440,421.97,0.6219138503074646,0.996751431375742,0.2,-0.01736100528796669,1540,-1.0473183173686267,0.2615234375,1.4122860647505149,0.042812847,0.0003
1468,217,68.0,156,319488,385.0,2.6589653491973877,0.9498397707939148,0.2,-0.004082316186395474,1550,-1.249772370234132,0.15634765625,3.4785841292701662,0.015507726,0.0003
1468,218,69.0,157,321536,374.85,-0.12040739506483078,0.9963660112116486,0.2,-0.03254645490378607,1560,-0.8139894727617503,0.256591796875,0.14939675701607485,0.057920147,0.0003
1468,220,72.0,158,323584,337.91,-0.02056322619318962,0.9932509022764862,0.2,-0.025956460926681756,1570,-1.231699602305889,0.25341796875,0.12932024115289095,0.030365929,0.0003
1468,221,72.0,159,325632,334.28,0.9152090549468994,0.9928623824380338,0.2,-0.012766031260252931,1580,-0.9399278353899717,0.0861328125,3.641975237755105,0.008614722,0.0003
1468,223,71.0,160,327680,346.41,0.7643457651138306,0.9940514508634806,0.2,-0.011023448771447874,1590,-0.9476140566170216,0.1490234375,1.6468244790594326,0.02519035,0.0003
1468,224,69.0,161,329728,365.09,0.7536804676055908,0.975690208375454,0.2,-0.008656930195866153,1600,-0.8928910292685032,0.14228515625,2.784179135801969,0.020735163,0.0003
1468,225,70.0,162,331776,353.93,-0.050775498151779175,0.6831443905830383,0.2,-0.02360401954210829,1610,-0.7208563227206468,0.181494140625,0.021116763004101813,0.027769076,0.0003
1468,227,68.0,163,333824,370.01,1.6573904752731323,0.9952276516705751,0.2,-0.010652592554106378,1620,-0.9095126934349537,0.0970703125,1.4976908638956956,0.019462842,0.0003
1468,228,68.0,164,335872,365.87,-0.04929904639720917,0.996553840348497,0.2,-0.028484657924855127,1630,-1.110701834410429,0.305712890625,0.08016684585163603,0.068645835,0.0003
1468,230,66.0,165,337920,385.64,0.08396102488040924,0.9994516310398467,0.2,-0.004102396004600451,1640,-1.0906704433262349,0.046435546875,0.16737633738375735,0.027910408,0.0003
1468,231,65.0,166,339968,394.15,0.07807640731334686,0.9689301550388336,0.2,-0.016233958036173134,1650,-0.9007389234378934,0.10185546875,1.3079529727052432,0.22190405,0.0003
1468,232,64.0,167,342016,403.71,43.91402816772461,0.8460245430469513,0.2,0.0043233424483332785,1660,-0.3705273994244635,0.361865234375,47.03717526011169,0.75788486,0.0003
1468,234,63.0,168,344064,413.19,5.136067867279053,0.9291282221674919,0.2,0.0023960783320944755,1670,-0.5489352317526937,0.066748046875,17.459825938381254,0.013732476,0.0003
1468,235,62.0,169,346112,423.08,14.274317741394043,0.925063893198967,0.2,-0.02479757044056896,1680,-0.6850727588869632,0.268798828125,11.902504338137806,0.32595038,0.0003
1468,237,62.0,170,348160,423.08,5.848367691040039,0.9336607828736305,0.2,-0.041743048877106045,1690,-0.7560157335363329,0.472412109375,8.209488749725278,0.22714213,0.0003
1468,238,60.0,171,350208,434.04,0.14353764057159424,0.9356237724423409,0.2,-0.021784453562577254,1700,-0.48026121789589526,0.474072265625,5.197372045950033,0.8427753,0.0003
1468,239,60.0,172,352256,433.44,5.761030197143555,0.8961363062262535,0.2,0.0005677683278918266,1710,-0.5525380886159837,0.13916015625,6.459344956534915,0.043934576,0.0003
1467,241,59.0,173,354304,443.23,0.009501514956355095,0.6628962755203247,0.2,-0.013621591862465721,1720,-0.874762255884707,0.259033203125,1.3153216824139236,0.02185977,0.0003
1467,242,58.0,174,356352,460.23,4.459402084350586,0.9121490716934204,0.2,-0.034378431580262256,1730,-0.8432736350223422,0.33701171875,3.8519211602862926,0.043346748,0.0003
1467,244,58.0,175,358400,471.58,7.860551834106445,0.8297286480665207,0.2,-0.010629209360922686,1740,-0.8076652526855469,0.143212890625,23.312831408064813,0.018173352,0.0003
1467,245,58.0,176,360448,475.11,50.22097396850586,0.4211829900741577,0.2,-0.011808299014228396,1750,-0.49178911494091154,0.08134765625,57.57146541029215,0.029898971,0.0003
1467,247,58.0,177,362496,474.52,0.6334319114685059,0.7264589071273804,0.2,-0.0004830852965824306,1760,-1.0930531365796923,0.12998046875,2.936723532286851,0.021170275,0.0003
1467,248,57.0,178,364544,491.5,1.1714537143707275,0.6779995262622833,0.2,-0.011386436663451604,1770,-0.9245083017274738,0.19150390625,8.337196789029985,0.01889135,0.0003
1467,249,55.0,179,366592,510.68,3.683854341506958,0.9287681579589844,0.2,-0.017774537234799936,1780,-0.8623185135424137,0.1390625,10.08213027343154,0.025503036,0.0003
1467,251,54.0,180,368640,520.54,0.18565532565116882,0.9001032188534737,0.2,-0.008786264402442612,1790,-1.1426068898290396,0.16865234375,2.837777906935662,0.036247876,0.0003
1467,252,54.0,181,370688,523.5,0.09456858783960342,0.94150185957551,0.2,-0.026872805957100353,1800,-1.120883260667324,0.3421875,0.5062458749220241,0.0828357,0.0003
1467,254,53.0,182,372736,533.85,0.7555040121078491,0.9608255624771118,0.2,-0.0045800563893863,1810,-0.657658117543906,0.070068359375,5.798198940142174,0.008094435,0.0003
1467,255,53.0,183,374784,543.27,0.07958962023258209,0.9708252139389515,0.2,-0.0006111843889812007,1820,-0.9877376772463322,0.174853515625,4.690837793015817,0.02128782,0.0003
1466,256,52.0,184,376832,554.39,3.5130956172943115,0.8634943217039108,0.2,-0.01642712049651891,1830,-1.0348619589582086,0.094091796875,4.941453671641648,0.011521675,0.0003
1466,258,52.0,185,378880,562.84,10.361777305603027,0.9339229762554169,0.2,-0.019348160244408063,1840,-1.1166891120374203,0.181494140625,8.288750549033285,0.02026987,0.0003
1466,259,50.0,186,380928,586.68,0.2759518623352051,0.8865267932415009,0.2,-0.009712766789016314,1850,-0.7343047570437193,0.175439453125,1.2938941844506189,0.01885772,0.0003
1466,261,49.0,187,382976,596.16,2.9994702339172363,0.9652264788746834,0.2,-0.009838291886262595,1860,-0.5205541576258839,0.044091796875,7.037882779538632,0.058746513,0.0003
1466,262,48.0,188,385024,607.54,-0.034635260701179504,0.9051075801253319,0.2,-0.014654006363707594,1870,-0.5732616482302546,0.19560546875,0.05012534664565464,0.046178095,0.0003
1466,263,48.0,189,387072,611.1,0.1981056034564972,0.9613230153918266,0.2,-0.007712653308408335,1880,-0.7797514056786895,0.053515625,3.3365120979899077,0.012344843,0.0003
1466,265,47.0,190,389120,620.94,2.5581822395324707,0.9813017528504133,0.2,-0.011913688786444254,1890,-0.8089848740026355,0.111083984375,5.75914208702743,0.015056796,0.0003
1466,266,46.0,191,391168,624.68,0.022479994222521782,0.5544956028461456,0.2,-0.01123257348954212,1900,-0.6772725816816092,0.17607421875,0.002615569573754328,0.03826578,0.0003
1466,268,46.0,192,393216,628.98,0.057255346328020096,0.7056025266647339,0.2,-0.015299979055998846,1910,-0.9583732534199954,0.1833984375,0.002011401552226744,0.028043194,0.0003
1466,269,46.0,193,395264,629.95,1.5642459392547607,0.9701771568506956,0.2,-0.0228295487104333,1920,-0.6361582519486546,0.067529296875,6.901747961528599,0.018985948,0.0003
1466,270,47.0,194,397312,623.89,-0.022050222381949425,0.993946828879416,0.2,-0.0029311336344107985,1930,-0.5242302937433123,0.1794921875,0.18201445458471427,0.018674843,0.0003
1466,272,46.0,195,399360,635.59,7.138177394866943,0.9667885079979897,0.2,-0.013468445962644182,1940,-1.0805354505777358,0.052978515625,12.776485325396061,0.006429203,0.0003
1466,273,45.0,196,401408,645.91,5.481471538543701,0.9645186252892017,0.2,-0.008608647208893672,1950,-1.1827199880033732,0.040576171875,5.403028583037667,0.00740832,0.0003
1466,275,47.0,197,403456,627.12,0.0003405250608921051,0.9820873159915209,0.2,0.00099659264087677,1960,-1.2034704212099314,0.073486328125,0.45129970651105394,0.025696466,0.0003
1466,276,48.0,198,405504,617.59,0.6103574633598328,0.9879216020926833,0.2,-0.00978831460524816,1970,-0.6174088784493506,0.098779296875,0.5697531782083388,0.018952737,0.0003
1466,277,51.0,199,407552,598.05,1.1441640853881836,0.955744169652462,0.2,0.0015797414438566194,1980,-0.34176357137039304,0.048779296875,9.195973544754088,0.0059420113,0.0003
1466,279,52.0,200,409600,589.99,-0.015736157074570656,0.9981193882413208,0.2,-0.011798010893107858,1990,-0.6329140749759972,0.095849609375,0.2114552727769478,0.013262944,0.0003
1466,280,55.0,201,411648,562.88,2.539216995239258,0.9809034392237663,0.2,-0.00928529855882516,2000,-0.6617800520732999,0.08564453125,1.9301985404759763,0.012778109,0.0003
1465,282,54.0,202,413696,549.22,2.3331592082977295,0.9877927983179688,0.2,-0.01135370381816756,2010,-0.9990274187177419,0.09228515625,4.330416749673896,0.01132069,0.0003
1465,283,55.0,203,415744,540.44,0.4985426366329193,0.9908792143687606,0.2,-0.013432131266745273,2020,-1.104794762097299,0.1109375,0.7874825716251508,0.022532212,0.0003
1465,285,53.0,204,417792,560.04,0.5020377039909363,0.9438217058777809,0.2,-0.014143144174886402,2030,-1.135379632934928,0.13125,6.468250970263034,0.011938814,0.0003
1465,286,52.0,205,419840,569.48,-0.06793580949306488,-0.45189523696899414,0.2,-0.033948500922997484,2040,-1.2597717251628637,0.36767578125,0.003126888229053293,0.055598285,0.0003
1465,287,56.0,206,421888,531.61,-0.0113642867654562,0.9549327604472637,0.2,-0.030971911028609612,2050,-0.9470628727227449,0.2412109375,0.0069142568156166815,0.042295758,0.0003
1465,289,59.0,207,423936,514.11,0.28571653366088867,0.950861718505621,0.2,-0.00766305866127368,2060,-1.0918934151530266,0.044482421875,3.976479785516858,0.006538931,0.0003
1465,290,61.0,208,425984,491.03,0.5064653158187866,0.9740412514656782,0.2,-0.017496708076214416,2070,-1.141151713952422,0.163232421875,3.3692274714820085,0.019852847,0.0003
1465,292,65.0,209,428032,464.09,1.3484792709350586,0.9870236618444324,0.2,-0.014121260074898601,2080,-0.6712464477866888,0.050390625,3.3550686148926614,0.007366622,0.0003
1465,293,72.0,210,430080,394.73,2.833056926727295,0.9862312665209174,0.2,-0.02961793725262396,2090,-0.8812025293707848,0.117724609375,6.116162513941527,0.021678325,0.0003
1465,294,75.0,211,432128,367.73,0.3039911687374115,0.9932614434510469,0.2,-0.025321075308602302,2100,-0.5150996985845268,0.180859375,3.4074614886194468,0.056393236,0.0003
1465,296,74.0,212,434176,375.66,1.2065403461456299,0.9896516036242247,0.2,-0.015556225247564726,2110,-0.9129210978746414,0.099853515625,3.564310583099723,0.017545372,0.0003
1465,297,74.0,213,436224,374.99,0.3210219144821167,0.9942596280016005,0.2,-0.009269689740904141,2120,-0.8637230288237333,0.1974609375,0.9704430099234742,0.022276964,0.0003
1465,299,75.0,214,438272,367.01,0.13810847699642181,0.9913146728649735,0.2,-0.008283729472896083,2130,-0.805899821408093,0.11435546875,1.4505345435813068,0.018852906,0.0003
1465,300,75.0,215,440320,368.6,1.009206771850586,0.989089397713542,0.2,-0.010519025626126676,2140,-0.8792750973254442,0.101025390625,1.939014427224174,0.013697139,0.0003
1465,301,75.0,216,442368,376.67,-0.04246183857321739,0.9995843375218101,0.2,-0.005285012311651372,2150,-0.9324524877592921,0.189990234375,0.05555134427850135,0.053433057,0.0003
1464,303,77.0,217,444416,365.81,6.482276439666748,0.8508519977331161,0.2,-0.006718308855488431,2160,-0.5645693141035736,0.172021484375,38.09078932404518,0.05945623,0.0003
1464,304,81.0,218,446464,337.42,3.9466960430145264,0.8683149963617325,0.2,-0.00938011813268531,2170,-0.7259514655917882,0.131640625,22.50994067490101,0.009219534,0.0003
1464,306,82.0,219,448512,331.23,27.08523178100586,0.9431802965700626,0.2,-0.007973920460790396,2180,-0.7602045862004161,0.089892578125,37.971728003025056,0.012360947,0.0003
1464,307,85.0,220,450560,300.44,13.453742980957031,0.9622556604444981,0.2,-0.005781306981225498,2190,-0.546623295545578,0.0802734375,14.27268233038485,0.014227806,0.0003
1464,308,85.0,221,452608,288.22,2.362966537475586,0.9756360501050949,0.2,-0.006668642532895319,2200,-0.734184480831027,0.125244140625,5.427641666680574,0.016052073,0.0003
1464,310,84.0,222,454656,295.83,4.954739570617676,0.9834758061915636,0.2,-0.004191783294663765,2210,-0.7030859099701047,0.072998046875,7.463766202703118,0.012845257,0.0003
1464,311,83.0,223,456704,293.13,0.471577525138855,0.9883615393191576,0.2,-0.016132880168152043,2220,-0.8244502427056432,0.1724609375,1.9442899176850914,0.026842825,0.0003
1464,313,82.0,224,458752,287.43,0.12384016066789627,0.9841660242527723,0.2,0.010512106493115425,2230,-1.0251457577571272,0.15810546875,0.8300414535995515,0.024552394,0.0003
1464,314,82.0,225,460800,285.84,1.9022128582000732,0.991624946705997,0.2,-0.014171963365515693,2240,-0.8437031617388129,0.11630859375,2.822183857485652,0.015860341,0.0003
1464,316,81.0,226,462848,293.99,0.8377004265785217,0.9915251545608044,0.2,-0.019829498723265716,2250,-0.9364912448450923,0.15546875,2.4351721892133353,0.017780192,0.0003
1464,317,85.0,227,464896,255.12,0.007370933890342712,0.9831478074193001,0.2,-0.005139745853375644,2260,-0.52934943838045,0.129052734375,0.2090496515855193,0.016471814,0.0003
1464,318,87.0,228,466944,199.93,0.9671018719673157,0.9938797145150602,0.2,-0.027425723691703752,2270,-0.4968390551861376,0.2671875,3.8037629084661604,0.02433756,0.0003
1464,320,87.0,229,468992,196.03,1.227075219154358,0.9950268021784723,0.2,-0.01626204134518048,2280,-0.6771423317492008,0.109423828125,3.2425140843726696,0.031316765,0.0003
1464,321,89.0,230,471040,174.58,-0.0039862170815467834,0.9983461591182277,0.2,-0.00413675052113831,2290,-0.9616590414196253,0.215478515625,0.11762282012205105,0.056439273,0.0003
1464,323,90.0,231,473088,162.68,1.7988076210021973,0.9885106198489666,0.2,-0.04865054624387995,2300,-0.5785296132788063,0.246728515625,4.4262061234563586,0.038470127,0.0003
1463,324,90.0,232,475136,165.14,0.5589291453361511,0.9932118537835777,0.2,-0.012597740595811046,2310,-0.8230994727462531,0.170947265625,1.0864901445107535,0.021132585,0.0003
1463,325,94.0,233,477184,124.28,0.45464834570884705,0.9960381202399731,0.2,-0.013943348583416082,2320,-0.7445409256964922,0.098828125,1.1027187793981283,0.039572716,0.0003
1464,327,96.0,234,479232,110.25,1.2266268730163574,0.9901717845350504,0.2,-0.015420307000749745,2330,-0.3702863443642855,0.095166015625,4.846564861014485,0.00871248,0.0003
1463,328,97.0,235,481280,110.66,1.194675087928772,0.9961319356225431,0.2,-0.01669366119604092,2340,-0.5730910046957434,0.126025390625,3.1646580775268376,0.03710892,0.0003
1463,330,100.0,236,483328,77.8,5.001189708709717,0.8452983200550079,0.2,-0.00908906817494426,2350,-0.6116862257011235,0.277880859375,12.942232019454242,0.05150419,0.0003
1463,331,99.0,237,485376,92.18,4.276353359222412,0.9477462470531464,0.2,-0.024031950483913534,2360,-0.454153710603714,0.169921875,14.088704620301723,0.016441053,0.0003
1463,332,98.0,238,487424,101.67,101.54495239257812,0.6053987741470337,0.2,-0.0019965018233051523,2370,-0.34795706449076536,0.06181640625,34.03304027877748,0.016366204,0.0003
1463,334,97.0,239,489472,108.61,8.029898643493652,0.785019189119339,0.2,-0.005612401867983863,2380,-0.3782933252397925,0.082958984375,21.35909745618701,0.013152599,0.0003
1463,335,97.0,240,491520,91.26,14.014628410339355,0.8232215195894241,0.2,-0.0577039461262757,2390,-0.4531826057471335,0.34404296875,14.418868284672499,0.20089068,0.0003
1463,337,97.0,241,493568,95.93,0.476112961769104,0.9775388762354851,0.2,-0.038238356640795244,2400,-0.2973775902763009,0.132421875,2.102032171282917,0.02616692,0.0003
1463,338,99.0,242,495616,74.91,90.98139953613281,0.903473474085331,0.2,-0.014307890884811058,2410,-0.6637888284400105,0.107177734375,49.57454333603382,0.010257715,0.0003
1463,339,100.0,243,497664,78.49,0.251345694065094,0.9736119378358126,0.2,-0.016253706283168867,2420,-0.5799608404748142,0.147412109375,1.6587178631220012,0.028509593,0.0003
1463,341,100.0,244,499712,76.85,5.546291351318359,0.9648626185953617,0.2,-0.01038102682796307,2430,-0.5440962890163064,0.134375,13.20029932204634,0.01966931,0.0003
1463,342,98.0,245,501760,95.35,0.22044695913791656,0.9950063694268465,0.2,-0.02053920783509966,2440,-0.2694393614772707,0.1494140625,1.370120636280626,0.17228106,0.0003
