rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/n_updates,train/clip_range,train/learning_rate
417.96,1497,207,64.0,311296,152,0.0794754,-0.013546423165826127,-0.8921770412474871,0.9837544579058886,0.5195818866428453,0.265185546875,0.5710753202438354,1510,0.2,0.0003
398.91,1497,209,66.0,313344,153,0.0075059775,-0.005805125146434875,-1.1331774678081274,0.9750427342951298,11.006312551442534,0.0408203125,0.6147884726524353,1520,0.2,0.0003
409.4,1497,210,65.0,315392,154,0.013731746,0.0038286480616079644,-1.1321632891893387,0.9310605674982071,9.154914054714755,0.102783203125,-0.0026156287640333176,1530,0.2,0.0003
387.0,1497,212,67.0,317440,155,0.020927653,-0.010672400663315785,-1.0309052549302578,0.9930766928009689,1.0484917307971044,0.049951171875,0.3047558069229126,1540,0.2,0.0003
401.85,1497,213,66.0,319488,156,0.013053318,-0.011493998864898458,-0.8488440122455359,0.9893158311024308,2.467126772901975,0.07431640625,0.796671450138092,1550,0.2,0.0003
391.34,1497,214,67.0,321536,157,0.012230443,-0.01143197549681645,-0.9378098148852587,0.9655126631259918,5.645012143021449,0.06806640625,1.5488781929016113,1560,0.2,0.0003
390.85,1497,216,67.0,323584,158,0.013874746,-0.006931662303395569,-1.0557353034615518,0.9895789381116629,0.7491567730670795,0.127783203125,0.26955991983413696,1570,0.2,0.0003
379.94,1497,217,68.0,325632,159,0.036014877,-0.012699256713676731,-1.0443791311234236,0.998803592287004,0.21164936046116054,0.22158203125,0.19549089670181274,1580,0.2,0.0003
350.44,1497,218,71.0,327680,160,0.016435713,-0.008870061763445847,-0.9032389689236879,0.996340949088335,1.3647192342148629,0.0802734375,0.34772828221321106,1590,0.2,0.0003
349.29,1497,220,71.0,329728,161,0.017435666,-0.014422110698069446,-0.9925245985388755,0.9965388348791748,0.6993000985356048,0.124072265625,0.09609220176935196,1600,0.2,0.0003
321.33,1497,221,74.0,331776,162,0.014972677,-0.01653790724813007,-1.0109561203047632,0.9965875847265124,1.1662478681013453,0.08515625,1.072117567062378,1610,0.2,0.0003
330.59,1497,222,73.0,333824,163,0.024980552,-0.012087259520194493,-0.9746189717203378,0.9963322142139077,0.6536930701491656,0.086865234375,0.3930453956127167,1620,0.2,0.0003
341.5,1497,224,72.0,335872,164,0.030422246,0.001120892772451043,-0.928764745593071,0.9998214712250046,0.013213855150206654,0.16630859375,0.48406198620796204,1630,0.2,0.0003
347.79,1497,225,72.0,337920,165,0.025196634,-0.012597638278384693,-0.8764402788132429,0.9705152437090874,3.906503269309178,0.118115234375,0.3285326659679413,1640,0.2,0.0003
345.48,1497,226,72.0,339968,166,0.015547162,0.0053965750761562955,-0.740610746666789,0.9609244354069233,5.62178395074443,0.156591796875,0.40359729528427124,1650,0.2,0.0003
340.14,1497,228,72.0,342016,167,0.006055152,-0.008616874160361476,-0.5439980308525264,0.9578726105391979,24.786240363866092,0.04638671875,12.884027481079102,1660,0.2,0.0003
338.65,1497,229,72.0,344064,168,0.018892298,-0.010491183833801187,-0.4124817973934114,0.9445350058376789,23.30073544672923,0.067578125,17.559762954711914,1670,0.2,0.0003
328.92,1497,231,73.0,346112,169,0.02072138,-0.002431928427540697,-0.4388808561488986,0.9609766937792301,1.23083908323606,0.085595703125,0.2479771375656128,1680,0.2,0.0003
320.88,1498,232,74.0,348160,170,0.02759156,0.003988596095587127,-0.711067489348352,0.9937102650292218,0.6992356480994204,0.0896484375,0.0543859638273716,1690,0.2,0.0003
321.18,1498,233,74.0,350208,171,0.004996105,-0.007208436462678947,-0.5082182189449668,0.9866713378578424,3.246288048662245,0.037646484375,2.642132043838501,1700,0.2,0.0003
321.21,1498,235,73.0,352256,172,0.008694811,0.0023016451770672573,-1.1017878156155347,0.9969166202936321,0.2710180342794047,0.099560546875,0.3638623356819153,1710,0.2,0.0003
340.21,1498,236,71.0,354304,173,0.011312807,-0.008956379942537751,-0.22412271334324033,0.9985310313059017,0.45391890227620024,0.03388671875,0.05427778512239456,1720,0.2,0.0003
340.44,1497,237,71.0,356352,174,0.009481999,-0.0018377874221187085,-1.0446882108226418,0.16233259439468384,0.01592021633987315,0.186669921875,-0.005271413829177618,1730,0.2,0.0003
339.47,1498,239,71.0,358400,175,0.016425185,-0.023229271039599552,-0.9421453988179564,0.9975189422257245,1.004269367060624,0.128466796875,0.7020654678344727,1740,0.2,0.0003
349.04,1497,240,70.0,360448,176,0.05284805,-0.010834495350718499,-1.2585726484656334,0.9997741373954341,0.04526226214275084,0.166357421875,-0.003336377441883087,1750,0.2,0.0003
367.77,1498,241,68.0,362496,177,0.004647555,-0.0005132891761604697,-0.3527313311118633,0.931215725839138,21.974746998492627,0.022998046875,7.339458465576172,1760,0.2,0.0003
387.47,1498,243,66.0,364544,178,0.0010314225,-0.00185788831076934,-0.03372835826303344,0.003740072250366211,37.8759508471936,0.007421875,8.660633087158203,1770,0.2,0.0003
396.58,1498,244,65.0,366592,179,0.00034474218,-0.0014414817196666263,-0.02666015252179932,-0.07516598701477051,25.327986339852213,0.00205078125,4.724256992340088,1780,0.2,0.0003
416.02,1498,246,63.0,368640,180,0.00041271775,-4.8584571050014344e-05,-0.019243012652441393,-0.004484772682189941,17.377303501963617,0.00498046875,1.578302264213562,1790,0.2,0.0003
425.81,1498,247,62.0,370688,181,0.0019310446,-0.0005746158713009208,-0.013464140573159967,0.00048661231994628906,11.694882990210317,0.00341796875,6.597018241882324,1800,0.2,0.0003
445.12,1498,248,60.0,372736,182,0.0024436014,-0.00037033265980426224,-0.021758325266637256,0.6156685948371887,7.965477232355624,0.007080078125,2.5240395069122314,1810,0.2,0.0003
454.9,1498,250,59.0,374784,183,0.017448066,-0.007856506318785251,-0.09980665493640117,0.13094723224639893,6.534405548870564,0.0486328125,2.2232449054718018,1820,0.2,0.0003
473.56,1498,251,57.0,376832,184,0.0045967344,-0.0004767374659422785,-0.03636278358753771,0.0819806456565857,3.5886416100431235,0.01337890625,4.894981861114502,1830,0.2,0.0003
483.06,1498,252,56.0,378880,185,0.015733942,0.0027951519325142725,-0.0382146856180043,0.08924448490142822,2.4067271914915183,0.0166015625,1.533409595489502,1840,0.2,0.0003
501.61,1497,254,54.0,380928,186,0.009592308,-0.0008476194692775607,-0.0819246397644747,0.1347835659980774,1.6180716233851853,0.045263671875,1.978641390800476,1850,0.2,0.0003
510.66,1497,255,53.0,382976,187,0.0042865113,-0.00609335022745654,-0.0835807342082262,0.14688420295715332,1.3325891184038483,0.042333984375,1.0658907890319824,1860,0.2,0.0003
530.34,1497,257,51.0,385024,188,0.040353864,-0.0007436427316861227,-0.9812916688621044,0.5582095384597778,7.070791174273472,0.190625,4.341618537902832,1870,0.2,0.0003
530.34,1497,258,51.0,387072,189,0.021770352,-0.007098536333069205,-0.07861529957590392,-4.05104398727417,0.1617208363088139,0.02158203125,0.043732646852731705,1880,0.2,0.0003
539.18,1497,259,50.0,389120,190,0.04734025,-0.015929650072939693,-0.7985079849138856,0.847273513674736,0.2876401262241416,0.261376953125,0.14349406957626343,1890,0.2,0.0003
546.21,1497,261,49.0,391168,191,0.06422171,-0.008757358108414336,-0.5881972794421018,0.7686501443386078,0.3441792954588891,0.260791015625,0.08925912529230118,1900,0.2,0.0003
548.04,1497,262,48.0,393216,192,0.110333085,-0.00616165465908125,-0.31401807893998923,0.7502234578132629,0.38007924025368994,0.197705078125,0.28703218698501587,1910,0.2,0.0003
562.5,1497,263,46.0,395264,193,0.06693657,-0.033772893706918695,-0.7376133120618761,0.6066493988037109,0.06400789938488742,0.452001953125,-0.035573720932006836,1920,0.2,0.0003
571.55,1498,265,45.0,397312,194,0.036073327,-0.014417337528720963,-0.9309172810986638,0.8081519454717636,0.07757898716081399,0.2435546875,0.003841746598482132,1930,0.2,0.0003
589.0,1497,266,43.0,399360,195,0.04019763,-0.0176983352197567,-0.9304651204496622,0.9111879169940948,0.17310021103330656,0.297265625,0.10369807481765747,1940,0.2,0.0003
598.89,1497,268,42.0,401408,196,0.022626309,-0.02409425308869686,-0.575923676788807,0.8609042763710022,0.14386683315387927,0.18037109375,-0.017327867448329926,1950,0.2,0.0003
617.6,1497,269,40.0,403456,197,0.06459913,-0.01137732963252347,-0.9995826052501797,0.9255024716258049,0.06524785482652078,0.221826171875,-0.037046998739242554,1960,0.2,0.0003
628.16,1497,270,39.0,405504,198,1.298489,-0.06530704313190654,-0.5252429420128465,0.9220691621303558,0.008160442800772216,0.459033203125,-0.08273880183696747,1970,0.2,0.0003
637.52,1497,272,38.0,407552,199,0.0115217175,-0.00177405269787414,-0.8166738381609321,0.7425196170806885,14.223478563921526,0.061767578125,2.632016897201538,1980,0.2,0.0003
646.96,1497,273,37.0,409600,200,0.040714517,-0.021080980748229193,-1.0417815670371056,0.7064225971698761,2.1465781443635934,0.316845703125,0.011043339967727661,1990,0.2,0.0003
666.24,1497,274,35.0,411648,201,0.095512964,-0.014366580994101241,-0.7384590055793524,0.8862716779112816,0.23178961479570717,0.309521484375,-0.045711301267147064,2000,0.2,0.0003
675.55,1497,276,34.0,413696,202,0.014747933,-0.012743135538767093,-0.9273747492581605,0.30558478832244873,0.3073678264394403,0.181982421875,0.1803227961063385,2010,0.2,0.0003
685.26,1497,277,33.0,415744,203,0.008045906,-0.006792646090616472,-0.5324553197249771,0.8476364612579346,0.48166084223394134,0.122998046875,-0.001776588149368763,2020,0.2,0.0003
694.13,1497,279,32.0,417792,204,0.029995529,-0.012378641738905571,-1.1572792902588844,0.8368024677038193,0.03957414329051971,0.187451171875,0.030033519491553307,2030,0.2,0.0003
712.14,1497,280,30.0,419840,205,0.033446558,-0.02406138686928898,-1.113024728000164,0.8378761261701584,0.9854889884125442,0.213818359375,0.14689211547374725,2040,0.2,0.0003
729.8,1497,281,28.0,421888,206,0.026232414,0.003965470827824902,-0.8994265682995319,0.880932055413723,0.3924622739301412,0.216748046875,0.4583197832107544,2050,0.2,0.0003
739.53,1497,283,27.0,423936,207,0.015951462,-0.002320475301530678,-0.9436504505574703,0.8944407477974892,0.08006067988462746,0.21728515625,0.06261346489191055,2060,0.2,0.0003
758.8,1497,284,26.0,425984,208,0.010262348,-0.005054025028948672,-0.9768814032897353,-1.0096848011016846,0.026151157198046348,0.18759765625,-0.0019911229610443115,2070,0.2,0.0003
778.11,1497,285,24.0,428032,209,0.007471915,-0.003268764016684145,-0.9409220147877931,0.7253246903419495,17.682341214921326,0.05048828125,11.298959732055664,2080,0.2,0.0003
788.05,1497,287,23.0,430080,210,0.014605062,-0.0028402508847648277,-0.7693551078438758,0.9016235843300819,0.09940165422012796,0.1419921875,0.09597378224134445,2090,0.2,0.0003
817.01,1497,288,20.0,432128,211,0.023788704,-0.010015684613608754,-1.0213704042136669,0.22166484594345093,0.0013188868763336359,0.12900390625,0.028474166989326477,2100,0.2,0.0003
836.09,1497,290,18.0,434176,212,0.008958778,-0.014837429323233665,-0.9478520026430488,-3.439833641052246,1.6755974994492135,0.116650390625,0.010160833597183228,2110,0.2,0.0003
845.5,1497,291,17.0,436224,213,0.026546942,-0.02182822808099445,-1.0063049238175155,0.25150591135025024,0.0793813720192702,0.23818359375,-0.06471725553274155,2120,0.2,0.0003
845.5,1497,292,17.0,438272,214,0.025489347,-0.008303058223100379,-0.873285211250186,0.8922873437404633,0.02587516015073561,0.182470703125,-0.00012849317863583565,2130,0.2,0.0003
855.4,1497,294,16.0,440320,215,0.035295274,-0.016415804708958603,-1.052967268973589,0.8274672329425812,0.06778711375663989,0.289111328125,0.04745684564113617,2140,0.2,0.0003
874.52,1497,295,14.0,442368,216,0.08817781,-0.062390376938856205,-0.8461545933037996,0.931237131357193,0.017474875405855527,0.54208984375,-0.11882003396749496,2150,0.2,0.0003
895.67,1497,296,12.0,444416,217,0.028027108,-0.005894603663182352,-0.7152871366590261,0.8193365037441254,0.32675518925098,0.067578125,0.10624814033508301,2160,0.2,0.0003
895.38,1497,298,12.0,446464,218,0.063455805,-0.015862798917805777,-0.6049970970489085,0.4644891023635864,1.763588575014181,0.228369140625,-0.03676075115799904,2170,0.2,0.0003
905.26,1497,299,11.0,448512,219,0.013421232,-0.012957887479569764,-0.8598611677065492,0.6444975137710571,4.524826332367956,0.175,0.21389929950237274,2180,0.2,0.0003
924.98,1497,300,9.0,450560,220,0.02701632,-0.012219281579018571,-0.9174858745187521,0.7968029677867889,0.8988157117273659,0.1830078125,0.34391486644744873,2190,0.2,0.0003
924.98,1497,302,9.0,452608,221,0.014456497,-0.008421807226841337,-0.7633445525541902,0.9539213664829731,0.004022598798928812,0.140283203125,-0.028891125693917274,2200,0.2,0.0003
924.98,1497,303,9.0,454656,222,0.02918097,-0.0036536190251354127,-0.830354612134397,0.9267758056521416,0.0732440264595425,0.184130859375,0.0025437641888856888,2210,0.2,0.0003
924.98,1497,304,9.0,456704,223,0.032463945,-0.013319862428761552,-0.8686064818874002,0.9255096465349197,0.22993007060722448,0.280224609375,0.03765784949064255,2220,0.2,0.0003
906.09,1497,306,11.0,458752,224,0.05055909,-0.011084805126301944,-0.4739811643958092,0.8281195312738419,0.0017210926160259987,0.20732421875,-0.03378202021121979,2230,0.2,0.0003
888.23,1497,307,13.0,460800,225,0.001984612,-0.0029300984562723896,-0.16717545178253204,0.9858756382018328,2.7553739544141536,0.017529296875,0.28755995631217957,2240,0.2,0.0003
878.26,1497,309,14.0,462848,226,0.008194724,-0.007034938776632771,-0.7700025795027614,0.9079202264547348,3.101731170620769,0.062255859375,0.1150764599442482,2250,0.2,0.0003
866.57,1497,310,16.0,464896,227,0.0046012523,-0.004466494559892453,-0.10539030908839778,0.9220292791724205,1.0028593038188773,0.01904296875,0.5374491810798645,2260,0.2,0.0003
859.06,1497,311,17.0,466944,228,0.0031461879,-0.01213647005497478,-0.37877482967451215,0.9552431516349316,10.997117221727967,0.03564453125,5.573373794555664,2270,0.2,0.0003
866.85,1497,313,17.0,468992,229,0.0048146104,-0.008333551479154266,-0.5739349662326276,0.9394224286079407,7.8369951430120635,0.040380859375,0.24561522901058197,2280,0.2,0.0003
841.26,1497,314,20.0,471040,230,0.0109498575,-0.008365064731333405,-0.7841866761445999,0.8825171515345573,14.861463126540183,0.08544921875,10.124920845031738,2290,0.2,0.0003
841.26,1497,315,20.0,473088,231,0.006486199,-0.007635829219361767,-0.7131903758272529,0.9348639696836472,5.572595389699563,0.04521484375,1.5368269681930542,2300,0.2,0.0003
822.53,1497,317,22.0,475136,232,0.0135085825,-0.011109855407266878,-0.5241601419635117,0.6529847085475922,0.00373041341954945,0.142724609375,-0.038936957716941833,2310,0.2,0.0003
802.75,1497,318,24.0,477184,233,0.011013265,-0.011510263509990182,-0.7173569820821285,0.9585354290902615,3.2906883413437753,0.1275390625,1.4139801263809204,2320,0.2,0.0003
793.04,1497,320,25.0,479232,234,0.018803503,-0.021991316493949854,-0.48715597661212084,0.9979686695151031,0.12931473057396942,0.14970703125,-0.031106144189834595,2330,0.2,0.0003
773.66,1497,321,27.0,481280,235,0.0263484,-0.010633044483256526,-0.6507918476127088,0.9896383583545685,0.37040458470146403,0.117236328125,-0.04177865758538246,2340,0.2,0.0003
764.78,1497,322,28.0,483328,236,0.020073328,-0.005099545794655569,-0.9411827702075243,0.9683135263621807,1.190920839717728,0.165576171875,0.3353967070579529,2350,0.2,0.0003
767.63,1497,324,28.0,485376,237,0.0026773592,-0.010875561492866836,-0.2563886596821249,0.9565725885331631,5.241413983236998,0.030126953125,1.0172059535980225,2360,0.2,0.0003
767.63,1497,325,28.0,487424,238,0.004081675,-0.016036509176774415,-0.2417763029690832,0.9788006450980902,2.51241740337573,0.042578125,1.589289665222168,2370,0.2,0.0003
763.24,1498,326,29.0,489472,239,0.00562831,-0.014250249505857937,-0.3328904499299824,0.9420618340373039,6.242671909928322,0.068798828125,3.3203282356262207,2380,0.2,0.0003
753.68,1498,328,30.0,491520,240,0.025482304,-0.0060436967818532136,-0.8747070109471679,0.9871488464996219,0.27611972838058135,0.12744140625,0.04228261113166809,2390,0.2,0.0003
755.9,1498,329,30.0,493568,241,0.041950386,-0.012438471885980107,-0.3376030961750075,0.9690721537917852,0.7321829596866337,0.2283203125,0.016059204936027527,2400,0.2,0.0003
755.9,1498,330,30.0,495616,242,0.008513314,-0.013163637230172753,-0.17093153733294458,0.981291750445962,2.722427248011081,0.0501953125,1.019324779510498,2410,0.2,0.0003
737.03,1498,332,32.0,497664,243,0.01867577,-0.00933718369633425,-0.5533934800885618,0.8967990800738335,0.19049257913284237,0.14658203125,0.0276817474514246,2420,0.2,0.0003
727.15,1498,333,32.0,499712,244,0.0067971535,-0.006124436715617776,-0.6250829315744341,0.9711584206670523,2.766146664538246,0.04052734375,-0.027562696486711502,2430,0.2,0.0003
710.44,1498,334,34.0,501760,245,0.015516736,-0.011833077637129463,-0.7103801680728793,0.9348144307732582,0.2042368713999167,0.114453125,0.11141088604927063,2440,0.2,0.0003
